Id,MSSubClass,Zoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,Bsmt,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CeNotralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1212,50,Residential Low Density,152,12134,Pave,NA,IR1,Bnk,All Public Utilities,Inside,Mod,Gilbert,Norm,Norm,Single-Family Detached,1.5 Stories,8,7,1988,2005,Gable,CompShg,Wood Siding,Wood Siding,None,0,Gd,TA,Wood,Has Basement,Gd,TA,Av,GLQ,427,Unf,0,132,559,GasA,Gd,Yes,SBrkr,1080,672,0,1752,0,0,2,0,4,1,TA,8,Typ,0,NA,Basement Garage,1988,RFn,2,492,TA,TA,Y,325,12,0,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,164000
981,85,Residential Low Density,NA,12122,Pave,NA,IR1,Lvl,All Public Utilities,Corner,Gtl,North Ames,Norm,Norm,Single-Family Detached,Split Foyer,7,9,1961,2007,Gable,CompShg,Cement Board,CmentBd,Stone,210,Ex,TA,CBlock,Has Basement,TA,TA,Av,ALQ,867,Unf,0,77,944,GasA,Gd,Yes,SBrkr,999,0,0,999,1,0,1,0,3,1,Ex,6,Typ,0,NA,Attached to House,1961,RFn,2,588,TA,TA,Y,144,76,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,178400
1009,20,Residential Low Density,43,12118,Pave,NA,IR1,Lvl,All Public Utilities,CulDSac,Gtl,Mitchel,Norm,Norm,Single-Family Detached,1Story,7,5,2004,2005,Hip,CompShg,Vinyl Siding,Vinyl Siding,Stone,108,Gd,TA,PConc,Has Basement,Ex,TA,Mn,Unf,0,Unf,0,1710,1710,GasA,Ex,Yes,SBrkr,1710,0,0,1710,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attached to House,2004,Fin,2,550,TA,TA,Y,100,48,0,0,180,0,NA,NA,NA,0,4,2009,WD,Normal,240000
442,90,Residential Low Density,92,12108,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,270,TA,TA,CBlock,Has Basement,TA,TA,No,ALQ,133,Unf,0,1307,1440,GasA,TA,No,FuseF,1440,0,0,1440,0,0,2,0,4,2,Fa,8,Typ,0,NA,None,NA,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,9,2008,WD,Normal,118000
322,60,Residential Low Density,99,12099,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Northridge Heights,Norm,Norm,Single-Family Detached,2 Story,8,5,2004,2004,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,388,Gd,TA,PConc,Has Basement,Ex,TA,Av,GLQ,970,Unf,0,166,1136,GasA,Ex,Yes,SBrkr,1136,1332,0,2468,1,0,2,1,4,1,Gd,10,Typ,1,Gd,BuiltIn,2004,Fin,3,872,TA,TA,Y,184,154,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,354000
854,80,Residential Low Density,NA,12095,Pave,NA,IR1,Lvl,All Public Utilities,Corner,Gtl,North Ames,Norm,Norm,Single-Family Detached,Split Level,6,6,1964,1964,Gable,CompShg,Metal Siding,Hard Board,BrkFace,115,TA,Gd,CBlock,Has Basement,TA,TA,Gd,Rec,564,Unf,0,563,1127,GasA,TA,Yes,SBrkr,1445,0,0,1445,0,0,1,1,3,1,TA,7,Typ,1,Fa,Attached to House,1964,RFn,2,645,TA,TA,Y,180,0,0,0,0,0,NA,MnPrv,NA,0,8,2009,WD,Normal,158000
404,60,Residential Low Density,93,12090,Pave,NA,Reg,Lvl,All Public Utilities,Corner,Gtl,North Ridge,Norm,Norm,Single-Family Detached,2 Story,8,5,1998,1998,Hip,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,650,Gd,TA,PConc,Has Basement,Gd,TA,No,Unf,0,Unf,0,1141,1141,GasA,Gd,Yes,SBrkr,1165,1098,0,2263,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1998,Fin,2,420,TA,TA,Y,144,123,0,0,0,0,NA,NA,NA,0,7,2006,WD,Abnorml,258000
1246,80,Residential Low Density,78,12090,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Northwest Ames,Norm,Norm,Single-Family Detached,Split Level,6,7,1984,2003,Hip,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,74,TA,TA,CBlock,Has Basement,Gd,TA,No,Unf,0,Unf,0,585,585,GasA,Ex,Yes,SBrkr,1140,728,0,1868,0,0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984,Fin,2,477,TA,TA,Y,268,112,0,0,147,0,NA,NA,NA,0,1,2007,WD,Abnorml,178000
266,20,Residential Low Density,78,12090,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Northwest Ames,Norm,Norm,Single-Family Detached,1Story,6,6,1981,1981,Gable,CompShg,Metal Siding,Metal Siding,BrkFace,210,TA,Gd,CBlock,Has Basement,Gd,TA,No,GLQ,588,LwQ,228,606,1422,GasA,TA,Yes,SBrkr,1422,0,0,1422,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attached to House,1981,Fin,2,576,TA,TA,Y,276,0,0,0,0,0,NA,GdPrv,NA,0,6,2008,WD,Normal,175500
1116,20,Residential Low Density,93,12085,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Northridge Heights,Norm,Norm,Single-Family Detached,1Story,8,5,2007,2007,Hip,CompShg,Vinyl Siding,Vinyl Siding,Stone,328,Gd,TA,PConc,Has Basement,Ex,TA,No,GLQ,1004,Unf,0,730,1734,GasA,Ex,Yes,SBrkr,1734,0,0,1734,1,0,2,0,3,1,Ex,7,Typ,1,Gd,Attached to House,2007,RFn,3,928,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,11,2007,New,Partial,318000
989,60,Residential Low Density,NA,12046,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Northwest Ames,Norm,Norm,Single-Family Detached,2 Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298,TA,TA,CBlock,Has Basement,TA,TA,No,LwQ,156,Unf,0,692,848,GasA,TA,Yes,SBrkr,1118,912,0,2030,0,0,2,1,4,1,Gd,8,Typ,1,TA,Attached to House,1976,Fin,2,551,TA,TA,Y,0,224,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,195000
239,20,Residential Low Density,93,12030,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Northridge Heights,Norm,Norm,Single-Family Detached,1Story,8,5,2007,2007,Hip,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,254,Ex,TA,PConc,Has Basement,Ex,TA,No,Unf,0,Unf,0,1694,1694,GasA,Ex,Yes,SBrkr,1694,0,0,1694,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attached to House,2007,Fin,3,818,TA,TA,Y,168,228,0,0,0,0,NA,NA,NA,0,12,2007,New,Partial,318000
360,60,Residential Low Density,78,12011,Pave,NA,IR1,Lvl,All Public Utilities,CulDSac,Gtl,North Ridge,Norm,Norm,Single-Family Detached,2 Story,8,5,1998,1998,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,530,Gd,TA,PConc,Has Basement,Gd,TA,Av,GLQ,956,Unf,0,130,1086,GasA,Ex,Yes,SBrkr,1086,838,0,1924,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attached to House,1998,RFn,2,592,TA,TA,Y,208,75,0,0,374,0,NA,NA,NA,0,6,2006,WD,Normal,280000
158,60,Residential Low Density,92,12003,Pave,NA,Reg,Lvl,All Public Utilities,Corner,Gtl,Timberland,Norm,Norm,Single-Family Detached,2 Story,8,5,2009,2010,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,84,Gd,TA,PConc,Has Basement,Ex,TA,No,Unf,0,Unf,0,774,774,GasA,Ex,Yes,SBrkr,774,1194,0,1968,0,0,2,1,4,1,Ex,8,Typ,1,Gd,BuiltIn,2009,Fin,3,680,TA,TA,Y,0,75,0,0,0,0,NA,NA,NA,0,5,2010,New,Partial,269500
1148,70,Residential Low Density,75,12000,Pave,NA,Reg,Bnk,All Public Utilities,Inside,Gtl,Crawford,Norm,Norm,Single-Family Detached,2 Story,7,7,1941,1950,Gable,CompShg,Metal Siding,Metal Siding,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,Rec,275,Unf,0,429,704,GasA,Ex,Yes,SBrkr,860,704,0,1564,0,0,1,1,3,1,Fa,7,Typ,1,Gd,Attached to House,1941,Unf,1,234,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,174500
1309,20,Residential Medium Density,100,12000,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Old Town,Norm,Norm,Single-Family Detached,1Story,5,7,1948,2005,Gable,CompShg,Metal Siding,Metal Siding,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,GLQ,144,ALQ,608,172,924,GasA,Ex,Yes,SBrkr,1122,0,0,1122,1,0,1,0,2,1,Gd,6,Typ,0,NA,Attached to House,1948,Unf,2,528,TA,TA,Y,0,36,0,0,0,0,NA,GdWo,NA,0,5,2008,WD,Normal,147000
927,60,Residential Low Density,93,11999,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Northridge Heights,Norm,Norm,Single-Family Detached,2 Story,8,5,2003,2004,Hip,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,340,Gd,TA,PConc,Has Basement,Gd,TA,No,Unf,0,Unf,0,1181,1181,GasA,Ex,Yes,SBrkr,1234,1140,0,2374,0,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2003,Fin,3,656,TA,TA,Y,104,100,0,0,0,0,NA,NA,NA,0,5,2007,WD,Normal,285000
464,70,Residential Low Density,74,11988,Pave,NA,IR1,HLS,All Public Utilities,Inside,Mod,Crawford,Norm,Norm,Single-Family Detached,2 Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,LwQ,326,Unf,0,389,715,GasA,Fa,Yes,FuseA,849,811,0,1660,0,0,1,1,3,1,TA,6,Typ,1,Gd,Detached,1939,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2008,WD,Normal,188700
522,20,Residential Low Density,90,11988,Pave,NA,IR1,Lvl,All Public Utilities,Corner,Gtl,North Ames,Feedr,Norm,Single-Family Detached,1Story,6,6,1957,1957,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,Rec,777,Unf,0,467,1244,GasA,Ex,Yes,FuseA,1244,0,0,1244,0,0,1,1,3,1,TA,6,Typ,2,Gd,Attached to House,1957,Unf,1,336,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,5,2007,WD,Normal,150000
1003,20,Residential Low Density,75,11957,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Somerset,RRAn,Norm,Single-Family Detached,1Story,8,5,2006,2006,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,53,Gd,TA,PConc,Has Basement,Gd,TA,No,GLQ,24,Unf,0,1550,1574,GasA,Ex,Yes,SBrkr,1574,0,0,1574,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attached to House,2006,RFn,3,824,TA,TA,Y,144,104,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,232000
472,60,Residential Low Density,92,11952,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Northwest Ames,PosA,Norm,Single-Family Detached,2 Story,7,6,1977,1977,Mansard,WdShake,Wood Shingles,Plywood,None,0,TA,TA,CBlock,Has Basement,Gd,TA,No,Unf,0,Unf,0,808,808,GasA,TA,Yes,SBrkr,1161,808,0,1969,0,0,2,1,3,1,TA,8,Typ,1,Gd,Attached to House,1977,RFn,2,534,TA,TA,Y,0,0,0,0,276,0,NA,NA,NA,0,11,2007,WD,Normal,190000
1159,20,Residential Low Density,92,11932,Pave,NA,Reg,Lvl,All Public Utilities,FR2,Gtl,Somerset,Feedr,Norm,Single-Family Detached,1Story,8,5,2007,2008,Gable,CompShg,Vinyl Siding,Vinyl Siding,Stone,186,Gd,TA,PConc,Has Basement,Gd,TA,No,Unf,0,Unf,0,1580,1580,GasA,Ex,Yes,SBrkr,1580,0,0,1580,0,0,2,0,3,1,Gd,7,Typ,0,NA,Attached to House,2008,RFn,3,830,TA,TA,Y,0,24,0,0,0,0,NA,NA,NA,0,6,2008,ConLD,Partial,235128
12,60,Residential Low Density,85,11924,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Northridge Heights,Norm,Norm,Single-Family Detached,2 Story,9,5,2005,2006,Hip,CompShg,Wood Shingles,Wd Shng,Stone,286,Ex,TA,PConc,Has Basement,Ex,TA,No,GLQ,998,Unf,0,177,1175,GasA,Ex,Yes,SBrkr,1182,1142,0,2324,1,0,3,0,4,1,Ex,11,Typ,2,Gd,BuiltIn,2005,Fin,3,736,TA,TA,Y,147,21,0,0,0,0,NA,NA,NA,0,7,2006,New,Partial,345000
964,20,Residential Low Density,122,11923,Pave,NA,IR1,Lvl,All Public Utilities,Corner,Gtl,College Creek,Norm,Norm,Single-Family Detached,1Story,9,5,2007,2007,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,Gd,TA,PConc,Has Basement,Ex,TA,No,Unf,0,Unf,0,1800,1800,GasA,Ex,Yes,SBrkr,1800,0,0,1800,0,0,2,0,2,1,Ex,7,Typ,0,NA,Attached to House,2007,Fin,2,702,TA,TA,Y,288,136,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,239000
87,60,Residential Low Density,122,11911,Pave,NA,IR2,Lvl,All Public Utilities,Inside,Gtl,Gilbert,Norm,Norm,Single-Family Detached,2 Story,6,5,2005,2005,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,Gd,TA,PConc,Has Basement,Gd,TA,Av,Unf,0,Unf,0,684,684,GasA,Ex,Yes,SBrkr,684,876,0,1560,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2005,Fin,2,400,TA,TA,Y,100,38,0,0,0,0,NA,NA,NA,0,3,2009,WD,Normal,174000
831,20,Residential Low Density,80,11900,Pave,NA,IR1,Lvl,All Public Utilities,Corner,Gtl,North Ames,Norm,Norm,Single-Family Detached,1Story,6,5,1957,1957,Gable,CompShg,Hard Board,Hard Board,BrkFace,387,TA,TA,CBlock,Has Basement,TA,TA,No,Rec,1040,Unf,0,352,1392,GasA,TA,Yes,FuseA,1392,0,0,1392,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attached to House,1957,RFn,2,458,TA,TA,Y,0,0,0,0,192,0,NA,NA,NA,0,6,2008,WD,Normal,166000
633,20,Residential Low Density,85,11900,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Northwest Ames,Norm,Norm,Single-Family Detached,1Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,209,TA,Gd,CBlock,Has Basement,TA,TA,No,ALQ,822,Unf,0,564,1386,GasA,TA,Yes,SBrkr,1411,0,0,1411,0,0,2,0,3,1,TA,6,Typ,1,TA,Attached to House,1977,Fin,2,544,TA,TA,Y,192,0,0,0,0,0,NA,NA,NA,0,4,2009,WD,Family,82500
329,75,Residential Low Density,NA,11888,Pave,Pave,IR1,Bnk,All Public Utilities,Inside,Gtl,Brookside,PosN,Norm,Single-Family Detached,2.5 Story,6,6,1916,1994,Gable,CompShg,Wood Siding,Wd Shng,None,0,TA,TA,BrkTil,Has Basement,TA,TA,No,Unf,0,Unf,0,844,844,GasA,Gd,No,FuseA,1445,689,0,2134,0,0,2,0,5,1,Gd,10,Typ,0,NA,Detached,1930,Unf,2,441,TA,TA,Y,0,60,268,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,214500
613,60,Residential Low Density,NA,11885,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,College Creek,Norm,Norm,Single-Family Detached,2 Story,8,5,2001,2001,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,108,Gd,TA,PConc,Has Basement,Gd,TA,Av,GLQ,990,Unf,0,309,1299,GasA,Ex,Yes,SBrkr,1299,573,0,1872,1,0,2,1,3,1,Ex,7,Typ,1,TA,BuiltIn,2001,RFn,2,531,TA,TA,Y,160,122,0,0,0,0,NA,NA,NA,0,11,2009,WD,Normal,261500
1017,20,Residential Low Density,73,11883,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,College Creek,Norm,Norm,Single-Family Detached,1Story,7,5,1996,1996,Hip,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,196,Gd,TA,PConc,Has Basement,Gd,TA,Gd,GLQ,690,Unf,0,814,1504,GasA,Ex,Yes,SBrkr,1504,0,0,1504,1,0,2,0,3,1,Gd,6,Typ,1,TA,Attached to House,1996,Fin,2,478,TA,TA,Y,115,66,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,203000
1100,20,Residential Low Density,82,11880,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Northwest Ames,RRAn,Norm,Single-Family Detached,1Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,206,TA,TA,CBlock,Has Basement,Gd,TA,No,ALQ,704,Unf,0,567,1271,GasA,TA,Yes,SBrkr,1601,0,0,1601,0,0,2,0,3,1,TA,7,Typ,1,TA,Attached to House,1978,RFn,2,478,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2009,COD,Abnorml,157000
206,20,Residential Low Density,99,11851,Pave,NA,Reg,Lvl,All Public Utilities,Corner,Gtl,Gilbert,Norm,Norm,Single-Family Detached,1Story,7,5,1990,1990,Gable,CompShg,Hard Board,Hard Board,None,0,TA,TA,PConc,Has Basement,Gd,TA,No,Unf,0,Unf,0,1424,1424,GasA,Ex,Yes,SBrkr,1442,0,0,1442,0,0,2,0,3,1,TA,5,Typ,0,NA,Attached to House,1990,RFn,2,500,TA,TA,Y,0,34,0,508,0,0,NA,NA,NA,0,5,2009,WD,Normal,180500
482,20,Residential Low Density,72,11846,Pave,NA,IR1,HLS,All Public Utilities,Inside,Gtl,Northridge Heights,Norm,Norm,Single-Family Detached,1Story,9,5,2003,2004,Hip,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,562,Gd,TA,PConc,Has Basement,Ex,TA,Gd,GLQ,1567,Unf,0,225,1792,GasA,Ex,Yes,SBrkr,1792,0,0,1792,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attached to House,2003,Fin,3,874,TA,TA,Y,206,49,0,0,0,0,NA,NA,NA,0,8,2006,WD,Normal,374000
679,20,Residential Low Density,80,11844,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,StoneBr,Norm,Norm,Single-Family Detached,1Story,8,5,2008,2008,Hip,CompShg,Vinyl Siding,Vinyl Siding,Stone,464,Gd,TA,PConc,Has Basement,Ex,TA,Mn,Unf,0,Unf,0,2046,2046,GasA,Ex,Yes,SBrkr,2046,0,0,2046,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attached to House,2008,Fin,3,834,TA,TA,Y,322,82,0,0,0,0,NA,NA,NA,0,7,2009,New,Partial,372500
583,90,Residential Low Density,81,11841,Grvl,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Edwards,Norm,Norm,Duplex,Split Foyer,6,5,1990,1990,Gable,CompShg,Hard Board,Hard Board,BrkFace,104,TA,Gd,CBlock,Has Basement,Gd,TA,Av,GLQ,816,Unf,0,0,816,GasA,TA,Yes,SBrkr,816,0,0,816,1,0,1,0,3,1,TA,5,Typ,0,NA,None,NA,NA,0,0,NA,NA,Y,0,32,0,0,0,0,NA,NA,NA,0,5,2007,WD,Normal,118500
1044,60,Residential Low Density,86,11839,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Sayer West,Norm,Norm,Single-Family Detached,2 Story,7,5,1990,1990,Hip,CompShg,Hard Board,Hard Board,BrkFace,99,TA,TA,PConc,Has Basement,Gd,TA,No,GLQ,1085,Unf,0,390,1475,GasA,Ex,Yes,SBrkr,1532,797,0,2329,1,0,2,1,4,1,Gd,10,Typ,1,Ex,Attached to House,1990,Unf,2,514,TA,TA,Y,192,121,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,262280
929,20,Residential Low Density,NA,11838,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,College Creek,Norm,Norm,Single-Family Detached,1Story,8,5,2001,2001,Hip,CompShg,Vinyl Siding,Vinyl Siding,None,0,Gd,TA,PConc,Has Basement,Gd,TA,Av,Unf,0,Unf,0,1753,1753,GasA,Ex,Yes,SBrkr,1788,0,0,1788,0,0,2,0,3,1,Ex,7,Typ,1,TA,Attached to House,2001,RFn,2,522,TA,TA,Y,202,151,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,236500
1129,60,Residential Low Density,59,11796,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Gilbert,Norm,Norm,Single-Family Detached,2 Story,7,5,2004,2005,Gable,CompShg,Vinyl Siding,Vinyl Siding,None,0,Gd,TA,PConc,Has Basement,Gd,TA,Av,Unf,0,Unf,0,847,847,GasA,Ex,Yes,SBrkr,847,1112,0,1959,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004,Fin,2,434,TA,TA,Y,100,48,0,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,215000
525,60,Residential Low Density,95,11787,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,North Ridge,Norm,Norm,Single-Family Detached,2 Story,7,5,1996,1997,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,594,Gd,TA,PConc,Has Basement,Gd,TA,No,GLQ,719,Unf,0,660,1379,GasA,Ex,Yes,SBrkr,1383,1015,0,2398,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attached to House,1996,Fin,3,834,TA,TA,Y,239,60,0,0,0,0,NA,NA,NA,0,8,2007,WD,Normal,315750
879,85,Residential Low Density,88,11782,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Sawyer,Norm,Norm,Single-Family Detached,Split Foyer,5,7,1961,1995,Gable,CompShg,Hard Board,Hard Board,None,0,TA,TA,CBlock,Has Basement,TA,TA,Av,ALQ,899,Unf,0,210,1109,GasA,TA,Yes,SBrkr,1155,0,0,1155,1,0,1,0,3,1,Gd,6,Min2,0,NA,Detached,1987,Unf,2,576,TA,TA,Y,192,0,0,0,0,0,NA,MnPrv,Shed,400,6,2010,WD,Normal,148000
578,80,Residential Low Density,96,11777,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Sawyer,Norm,Norm,Single-Family Detached,Split Level,5,6,1966,1966,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,97,TA,TA,CBlock,Has Basement,TA,TA,Av,LwQ,328,ALQ,551,285,1164,GasA,Ex,Yes,SBrkr,1320,0,0,1320,1,0,1,0,3,1,TA,6,Typ,2,Fa,Attached to House,1966,RFn,2,564,TA,TA,Y,160,68,240,0,0,0,NA,NA,NA,0,5,2006,WD,Abnorml,164500
1449,50,Residential Low Density,70,11767,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Edwards,Norm,Norm,Single-Family Detached,2 Story,4,7,1910,2000,Gable,CompShg,Metal Siding,Hard Board,None,0,TA,TA,CBlock,Has Basement,Fa,TA,No,Unf,0,Unf,0,560,560,GasA,Gd,No,SBrkr,796,550,0,1346,0,0,1,1,2,1,TA,6,Min2,0,NA,Detached,1950,Unf,1,384,Fa,TA,Y,168,24,0,0,0,0,NA,GdWo,NA,0,5,2007,WD,Normal,112000
840,50,Residential Low Density,70,11767,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Edwards,Norm,Norm,Single-Family Detached,1.5 Stories,5,6,1946,1995,Gable,CompShg,Metal Siding,Metal Siding,None,0,TA,TA,CBlock,Has Basement,TA,TA,No,BLQ,352,Unf,0,416,768,GasA,Ex,Yes,SBrkr,768,432,0,1200,0,0,1,0,3,1,TA,6,Typ,0,NA,Detached,1946,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,130500
273,60,Residential Low Density,92,11764,Pave,NA,IR1,Lvl,All Public Utilities,CulDSac,Gtl,North Ridge,Norm,Norm,Single-Family Detached,2 Story,8,7,1999,2007,Gable,CompShg,Vinyl Siding,Vinyl Siding,BrkFace,348,Gd,TA,PConc,Has Basement,Gd,TA,No,GLQ,524,Unf,0,628,1152,GasA,Ex,Yes,SBrkr,1164,1106,0,2270,0,0,2,1,4,1,Gd,9,Typ,1,Gd,Attached to House,1999,Fin,3,671,TA,TA,Y,132,57,0,0,0,0,NA,NA,NA,0,4,2010,WD,Normal,290000
110,20,Residential Low Density,105,11751,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Northwest Ames,Norm,Norm,Single-Family Detached,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480,TA,TA,CBlock,Has Basement,Gd,TA,No,BLQ,705,Unf,0,1139,1844,GasA,Ex,Yes,SBrkr,1844,0,0,1844,0,0,2,0,3,1,TA,7,Typ,1,TA,Attached to House,1977,RFn,2,546,TA,TA,Y,0,122,0,0,0,0,NA,MnPrv,NA,0,1,2010,COD,Normal,190000
998,20,Residential Low Density,NA,11717,Pave,NA,IR1,Lvl,All Public Utilities,Inside,Gtl,Northwest Ames,PosA,Norm,Single-Family Detached,1Story,6,6,1970,1970,Hip,CompShg,Hard Board,Hard Board,BrkFace,571,TA,TA,CBlock,Has Basement,TA,TA,No,Unf,0,Unf,0,1442,1442,GasA,TA,Yes,SBrkr,1442,0,0,1442,0,0,2,0,2,1,TA,6,Typ,1,TA,Attached to House,1970,RFn,2,615,TA,TA,Y,371,0,0,0,0,0,NA,NA,NA,0,2,2009,WD,Normal,185000
299,60,Residential Low Density,90,11700,Pave,NA,Reg,Lvl,All Public Utilities,Inside,Gtl,Northwest Ames,Norm,Norm,Single-Family Detached,2 Story,6,6,1968,1968,Mansard,CompShg,Hard Board,ASphalt Shingles,BrkFace,365,Gd,TA,CBlock,Has Basement,TA,TA,No,ALQ,384,Rec,175,143,702,GasA,Gd,Yes,SBrkr,1041,702,0,1743,0,1,1,2,3,1,TA,7,Typ,1,Gd,Attached to House,1968,Unf,2,539,TA,TA,Y,224,0,0,0,0,0,NA,NA,NA,0,6,2007,WD,Normal,175000
